idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,1,17.88,1,0,0,20
2,5,0,2,20.31,2,0,0,20
3,3,0,0,5.71,3,0,0,20
4,3,0,2,18.58,4,0,0,20
5,2,0,1,9.41,5,0,0,20
6,2,0,0,5.02,6,0,0,20
7,4,0,2,13.16,7,0,0,20
8,5,0,1,14.34,8,0,0,20
9,6,0,2,17.2,9,0,0,20
10,1,0,2,18.78,10,0,0,20
11,5,0,3,21.82,11,0,0,20
12,2,0,3,19.33,12,0,0,20
13,1,0,0,10.1,13,0,0,20
14,6,0,1,14.96,14,0,0,20
15,5,0,0,8.23,15,0,0,20
16,1,0,3,19.6,16,0,0,20
17,6,0,0,6.84,17,0,0,20
18,4,0,0,10.33,18,0,0,20
19,2,0,2,15.7,19,0,0,20
20,4,0,3,23.69,20,0,0,20
21,1,0,1,10.3,21,0,0,20
22,2,0,4,23.4,22,0,0,20
23,4,0,1,12.93,23,0,0,20
24,1,0,4,20.63,24,0,0,20
25,6,0,3,17.72,25,0,0,20
