idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,3,22.72,1,0,0,20
2,5,0,1,18.55,2,0,0,20
3,1,0,0,5.62,3,0,0,20
4,3,0,2,11.68,4,0,0,20
5,3,0,1,5.94,5,0,0,20
6,6,0,4,14.29,6,0,0,20
7,4,0,2,19.92,7,0,0,20
8,2,0,1,11.99,8,0,0,20
9,6,0,0,6.07,9,0,0,20
10,3,0,0,5.14,10,0,0,20
11,1,0,3,12.32,11,0,0,20
12,2,0,3,23.67,12,0,0,20
13,6,0,2,9.92,13,0,0,20
14,5,0,3,22.95,14,0,0,20
15,2,0,0,5.85,15,0,0,20
16,4,0,1,18.05,16,0,0,20
17,1,0,1,8.05,17,0,0,20
18,2,0,2,21.72,18,0,0,20
19,1,0,2,10.74,19,0,0,20
20,1,0,4,22.64,20,0,0,20
21,6,0,3,14.0,21,0,0,20
22,5,0,0,17.14,22,0,0,20
23,4,0,0,16.68,23,0,0,20
24,5,0,2,22.54,24,0,0,20
25,6,0,1,6.71,25,0,0,20
