idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,9,0,0,9.07,0,9.07,0,0,0,20
2,4,0,0,13.56,0,13.56,0,0,0,20
3,7,0,0,12.46,0,12.46,0,0,0,20
4,3,0,0,6.66,0,6.66,0,0,0,20
5,7,0,1,21.55,0,21.55,0,0,0,20
6,8,0,0,19.77,0,19.77,0,0,0,20
7,6,0,0,13.47,0,13.47,0,0,0,20
8,10,0,0,11.88,0,11.88,0,0,0,20
9,10,0,1,16.32,0,16.32,0,0,0,20
10,5,0,0,6.85,0,6.85,0,0,0,20
11,2,0,0,7.85,0,7.85,1,0,0,20
12,2,0,1,10.61,0,10.61,2,0,0,20
13,2,0,2,19.51,0,19.51,3,0,0,20
14,1,0,0,5.46,0,5.46,4,0,0,20
15,3,0,1,13.04,0,13.04,5,0,1.0,20
16,3,0,2,16.0,0,16.0,6,0,1.0,20
17,5,0,1,17.13,0,17.13,7,0,0,20
18,3,0,3,21.92,0,21.92,8,0,1.0,20
19,4,0,1,23.14,0,23.14,9,0,1.0,20
20,4,0,2,16.29,0,16.29,10,0,1.0,20
