idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,14.95,0,14.95,0,0,20
2,1,0,0,6.37,2,206.37,0,0,20
3,1,0,1,10.44,3,310.44,0,0,20
4,3,0,1,22.76,0,22.76,1,1.0,20
5,5,0,0,21.29,3,321.29,2,0,20
6,3,0,2,17.14,1,117.14,3,1.0,20
7,3,0,3,8.82,2,208.82,4,1.0,20
8,4,0,0,6.46,1,106.46,5,0,20
9,2,0,0,7.73,0,7.73,6,1.0,20
10,2,0,1,16.34,0,16.34,7,1.0,20
11,4,0,1,6.59,1,106.59,8,0,20
12,3,0,4,22.89,1,122.89,9,1.0,20
13,4,0,2,11.63,1,111.63,10,0,20
14,2,0,2,20.32,0,20.32,11,1.0,20
15,2,0,3,8.44,2,208.44,12,1.0,20
