idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,17.47,0,0,0,20
2,2,0,0,8.05,0,0,0,20
3,1,0,0,7.56,0,0,0,20
4,1,0,1,7.76,0,0,0,20
5,1,0,2,13.7,0,0,0,20
6,2,0,1,16.26,0,0,0,20
7,2,0,2,17.83,0,0,0,20
8,1,0,3,19.18,1,0,0,20
9,3,0,0,6.62,2,0,0,20
10,1,0,4,23.0,3,0,0,20
11,3,0,1,7.37,4,0,0,20
12,3,0,2,8.7,5,0,0,20
13,5,0,0,5.56,6,0,0,20
14,5,0,1,14.84,7,0,0,20
15,2,0,3,20.56,8,0,0,20
16,2,0,4,22.44,9,0,0,20
17,4,0,1,19.18,10,0,0,20
18,3,0,3,17.41,11,0,0,20
19,6,0,0,12.84,12,0,0,20
20,5,0,2,17.69,13,0,0,20
