idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,6.88,0,0,0,20
2,3,0,1,13.61,0,0,0,20
3,2,0,0,16.56,0,0,0,20
4,1,0,0,7.58,0,0,0,20
5,5,0,0,7.97,0,0,0,20
6,5,0,1,14.65,0,0,0,20
7,1,0,1,8.73,0,0,0,20
8,6,0,0,5.11,1,0,0,20
9,1,0,2,13.59,2,0,0,20
10,2,0,1,18.13,3,0,0,20
11,4,0,0,10.07,4,0,0,20
12,2,0,2,22.5,5,0,0,20
13,3,0,2,17.8,6,0,0,20
14,3,0,3,21.59,7,0,0,20
15,6,0,1,7.61,8,0,0,20
16,4,0,1,12.72,9,0,0,20
17,6,0,2,13.63,10,0,0,20
18,4,0,2,16.74,11,0,0,20
19,6,0,3,17.79,12,0,0,20
20,5,0,2,21.04,13,0,0,20
