idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,6.39,0,0,0,20
2,1,0,0,13.52,0,0,0,20
3,2,0,1,20.32,0,0,0,20
4,1,0,1,15.81,0,0,0,20
5,6,0,0,20.03,0,0,0,20
6,4,0,0,13.33,0,0,0,20
7,2,0,2,22.01,0,0,0,20
8,6,0,1,20.95,1,0,0,20
9,3,0,0,10.01,2,0,1.0,20
10,1,0,2,19.54,3,0,0,20
11,5,0,0,9.37,4,0,0,20
12,3,0,1,9.68,5,0,1.0,20
13,3,0,2,6.03,6,0,1.0,20
14,4,0,1,14.29,7,0,0,20
15,3,0,3,5.29,8,0,1.0,20
16,4,0,2,17.91,9,0,0,20
17,4,0,3,19.49,10,0,0,20
18,5,0,1,9.39,11,0,0,20
19,5,0,2,16.24,12,0,0,20
20,6,0,2,21.13,13,0,0,20
