idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,6.92,0,0,0,20
2,4,0,1,19.99,0,0,1.0,20
3,2,0,0,22.49,0,0,1.0,20
4,2,0,1,5.21,0,0,1.0,20
5,4,0,2,22.93,0,0,1.0,20
6,4,0,3,18.51,0,0,1.0,20
7,4,0,4,13.35,0,0,1.0,20
8,5,0,0,14.29,1,0,0,20
9,5,0,1,15.89,2,0,0,20
10,1,0,0,11.01,3,0,0,20
11,1,0,1,11.87,4,0,0,20
12,1,0,2,12.68,5,0,0,20
13,2,0,2,7.79,6,0,1.0,20
14,5,0,2,23.44,7,0,0,20
15,2,0,3,7.68,8,0,1.0,20
16,1,0,3,21.27,9,0,0,20
17,3,0,0,7.26,10,0,0,20
18,3,0,1,18.7,11,0,0,20
19,3,0,2,19.5,12,0,0,20
20,6,0,0,6.66,13,0,0,20
