idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,17.84,0,0,0,20
2,6,0,0,7.31,0,0,0,20
3,3,0,0,9.38,0,0,0,20
4,6,0,1,16.81,0,0,0,20
5,4,0,0,18.17,0,0,0,20
6,5,0,0,5.45,0,0,0,20
7,5,0,1,10.96,0,0,0,20
8,2,0,0,22.8,1,0,1.0,20
9,2,0,1,8.47,2,0,1.0,20
10,1,0,1,19.85,3,0,0,20
11,2,0,2,5.16,4,0,1.0,20
12,4,0,1,19.78,5,0,0,20
13,3,0,1,14.83,6,0,0,20
14,1,0,2,21.9,7,0,0,20
15,3,0,2,19.19,8,0,0,20
16,6,0,2,18.47,9,0,0,20
17,5,0,2,13.3,10,0,0,20
18,5,0,3,20.89,11,0,0,20
19,3,0,3,23.43,12,0,0,20
20,2,0,3,10.99,13,0,1.0,20
