idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,23.98,0,23.98,1,0,20
2,1,0,0,6.62,0,6.62,2,0,20
3,4,0,0,21.53,0,21.53,3,5.903012232014844e-07,20
4,3,0,0,10.15,0,10.15,4,0,20
5,1,0,1,9.8,0,9.8,5,0,20
6,3,0,1,12.59,0,12.59,6,0,20
7,3,0,2,16.31,0,16.31,7,0,20
8,1,0,2,9.76,0,9.76,8,0,20
9,2,0,0,5.79,0,5.79,9,0,20
10,1,0,3,14.06,0,14.06,10,0,20
11,5,0,0,7.98,0,7.98,11,0,20
12,5,0,1,10.35,0,10.35,12,0,20
13,5,0,2,12.19,0,12.19,13,0,20
14,2,0,1,6.01,0,6.01,14,0,20
15,2,0,2,7.61,0,7.61,15,0,20
