idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,5.25,0,5.25,1,0,20
2,2,0,0,13.36,0,13.36,2,0,20
3,5,0,0,23.0,0,23.0,3,0,20
4,2,0,1,13.55,0,13.55,4,0,20
5,3,0,0,11.23,0,11.23,5,0,20
6,2,0,2,17.58,0,17.58,6,0,20
7,3,0,1,19.69,0,19.69,7,0,20
8,3,0,2,22.34,0,22.34,8,0,20
9,4,0,0,19.53,0,19.53,9,0,20
10,2,0,3,18.07,0,18.07,10,0,20
11,4,0,1,20.57,0,20.57,11,0,20
12,1,0,1,6.25,0,6.25,12,0,20
13,4,0,2,21.78,0,21.78,13,0,20
14,3,0,3,22.62,0,22.62,14,0,20
15,1,0,2,13.07,0,13.07,15,0,20
