idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,16.52,0,16.52,0,0,20
2,2,0,0,23.21,0,23.21,0,0.9999999999999716,20
3,6,0,0,20.13,0,20.13,0,0,20
4,5,0,0,9.78,0,9.78,1,0,20
5,4,0,0,9.56,0,9.56,2,0,20
6,5,0,1,11.01,0,11.01,3,0,20
7,5,0,2,11.61,0,11.61,4,0,20
8,1,0,0,6.24,0,6.24,5,0,20
9,6,0,1,23.44,0,23.44,6,0,20
10,4,0,1,10.95,0,10.95,7,0,20
11,3,0,1,17.65,0,17.65,8,0,20
12,3,0,2,21.36,0,21.36,9,0,20
13,4,0,2,15.28,0,15.28,10,0,20
14,4,0,3,20.82,0,20.82,11,0,20
15,1,0,1,8.94,0,8.94,12,0,20
16,5,0,3,13.85,0,13.85,13,0,20
17,2,0,1,5.1,0,5.1,14,1.0,20
18,2,0,2,11.51,0,11.51,15,1.0,20
19,1,0,2,9.17,0,9.17,16,0,20
20,1,0,3,10.18,0,10.18,17,0,20
