idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,15.38,0,15.38,0,1.0,20
2,1,0,1,8.73,0,8.73,0,1.0,20
3,6,0,0,6.12,0,6.12,0,0,20
4,6,0,1,18.9,0,18.9,1,0,20
5,5,0,0,16.65,0,16.65,2,0,20
6,6,0,2,23.86,0,23.86,3,0,20
7,5,0,1,20.78,0,20.78,4,0,20
8,2,0,0,6.4,0,6.4,5,0,20
9,1,0,2,15.1,0,15.1,6,1.0,20
10,5,0,2,22.25,0,22.25,7,0,20
11,4,0,0,14.85,0,14.85,8,0,20
12,4,0,1,18.15,0,18.15,9,0,20
13,1,0,3,17.51,0,17.51,10,1.0,20
14,3,0,0,13.19,0,13.19,11,0,20
15,2,0,1,6.8,0,6.8,12,0,20
16,3,0,1,15.04,0,15.04,13,0,20
17,2,0,2,8.05,0,8.05,14,0,20
18,2,0,3,11.43,0,11.43,15,0,20
19,3,0,2,15.08,0,15.08,16,0,20
20,1,0,4,7.33,0,7.33,17,1.0,20
