idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,16.31,2,216.31,1,1.0,20
2,3,0,1,22.74,2,222.74,2,1.0,20
3,1,0,0,15.61,1,115.61,3,1.0,20
4,2,0,0,8.72,0,8.72,4,0,20
5,3,0,2,5.91,2,205.91,5,1.0,20
6,2,0,1,9.16,0,9.16,6,0,20
7,4,0,0,13.5,0,13.5,7,0,20
8,4,0,1,5.11,3,305.11,8,1.0,20
9,1,0,1,23.08,0,23.08,9,1.0,20
10,5,0,0,5.54,3,305.54,10,0,20
11,4,0,2,13.67,2,213.67,11,1.0,20
12,1,0,2,16.75,0,16.75,12,1.0,20
13,2,0,2,16.98,0,16.98,13,0,20
14,1,0,3,19.42,1,119.42,14,1.0,20
15,3,0,3,6.51,2,206.51,15,1.0,20
