idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,16.28,1,116.28,1,0,20
2,3,0,0,7.98,0,7.98,2,0,20
3,2,0,0,11.17,0,11.17,3,1.0,20
4,2,0,1,13.48,0,13.48,4,1.0,20
5,5,0,0,18.33,3,318.33,5,0,20
6,3,0,1,17.72,3,317.72,6,1.0,20
7,2,0,2,15.85,2,215.85,7,1.0,20
8,2,0,3,20.72,1,120.72,8,1.0,20
9,4,0,1,20.33,1,120.33,9,0,20
10,3,0,2,7.86,3,307.86,10,1.0,20
11,4,0,2,15.59,2,215.59,11,0,20
12,1,0,0,22.72,0,22.72,12,1.0,20
13,3,0,3,7.81,3,307.81,13,1.0,20
14,1,0,1,22.16,0,22.16,14,1.0,20
15,1,0,2,7.16,1,107.16,15,1.0,20
