idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,21.16,0,21.16,0,1.0,20
2,4,0,0,21.06,0,21.06,0,1.0,20
3,4,0,1,6.85,0,6.85,0,1.0,20
4,1,0,0,19.5,1,119.5,0,1.0,20
5,2,0,0,14.81,0,14.81,0,0,20
6,6,0,0,18.78,3,318.78,0,1.0,20
7,3,0,1,10.42,1,110.42,0,1.0,20
8,2,0,1,23.56,1,123.56,0,1.0,20
9,4,0,2,17.5,0,17.5,0,1.0,20
10,4,0,3,13.86,2,213.86,0,1.0,20
11,5,0,0,15.84,3,315.84,1,1.0,20
12,2,0,2,8.03,2,208.03,2,1.0,20
13,5,0,1,21.41,2,221.41,3,1.0,20
14,1,0,1,21.5,0,21.5,4,1.0,20
15,2,0,3,12.24,1,112.24,5,1.0,20
16,3,0,2,17.77,1,117.77,6,1.0,20
17,6,0,1,23.21,3,323.21,7,1.0,20
18,3,0,3,19.24,0,19.24,8,1.0,20
19,1,0,2,20.14,0,20.14,9,1.0,20
20,1,0,3,22.85,0,22.85,10,1.0,20
