idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,20.45,0,20.45,0,1.0,20
2,1,0,0,6.41,0,6.41,0,0,20
3,3,0,1,18.84,0,18.84,0,1.0,20
4,6,0,0,22.89,0,22.89,0,1.0,20
5,2,0,0,15.34,0,15.34,0,1.0,20
6,6,0,1,19.41,0,19.41,0,1.0,20
7,1,0,1,17.44,0,17.44,0,1.0,20
8,6,0,2,15.45,0,15.45,0,1.0,20
9,6,0,3,13.14,0,13.14,0,1.0,20
10,2,0,1,8.44,0,8.44,0,1.0,20
11,4,0,0,17.05,0,17.05,1,1.0,20
12,4,0,1,12.66,0,12.66,2,1.0,20
13,4,0,2,19.39,0,19.39,3,0.9999999999999999,20
14,4,0,3,21.25,0,21.25,4,1.0,20
15,3,0,2,14.04,0,14.04,5,1.0,20
16,1,0,2,7.43,0,7.43,6,1.0,20
17,5,0,0,10.08,0,10.08,7,0,20
18,5,0,1,22.07,0,22.07,8,0,20
19,2,0,2,7.08,0,7.08,9,1.0,20
20,1,0,3,10.55,0,10.55,10,1.0,20
21,2,0,3,7.63,0,7.63,11,1.0,20
22,5,0,2,22.37,0,22.37,12,0,20
23,3,0,3,19.69,0,19.69,13,1.0,20
