idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,20.2,0,0,0,20
2,1,0,0,13.17,0,0,0,20
3,4,0,0,16.36,0,0,0,20
4,1,0,1,23.29,0,0,0,20
5,3,0,0,5.8,0,0,0,20
6,5,0,0,7.84,1,0,1.0,20
7,4,0,1,18.12,2,0,0,20
8,3,0,1,10.69,3,0,0,20
9,2,0,0,8.46,4,0,0,20
10,5,0,1,6.68,5,0,1.0,20
11,6,0,1,21.58,6,0,0,20
12,3,0,2,12.52,7,0,0,20
13,3,0,3,13.78,8,0,0,20
14,2,0,1,8.67,9,0,0,20
15,3,0,4,17.93,10,0,0,20
16,5,0,2,5.72,11,0,1.0,20
17,5,0,3,5.32,12,0,1.0,20
18,2,0,2,9.73,13,0,0,20
19,4,0,2,19.54,14,0,0,20
20,2,0,3,14.35,15,0,0,20
