idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,12.08,0,0,1.0,20
2,5,0,0,14.58,0,0,0,20
3,3,0,1,19.73,0,0,1.0,20
4,1,0,0,11.26,0,0,0,20
5,3,0,2,8.04,0,0,1.0,20
6,1,0,1,15.47,1,0,0,20
7,1,0,2,16.73,2,0,0,20
8,4,0,0,8.65,3,0,0,20
9,4,0,1,9.12,4,0,0,20
10,5,0,1,15.64,5,0,0,20
11,4,0,2,15.4,6,0,0,20
12,2,0,0,6.55,7,0,0,20
13,2,0,1,13.5,8,0,0,20
14,6,0,0,7.36,9,0,0,20
15,5,0,2,16.61,10,0,0,20
16,6,0,1,9.35,11,0,0,20
17,2,0,2,18.01,12,0,0,20
18,5,0,3,17.67,13,0,0,20
19,2,0,3,19.11,14,0,0,20
20,6,0,2,15.22,15,0,0,20
