idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,20.16,0,0,1.0,20
2,4,0,1,20.06,0,0,1.0,20
3,4,0,2,5.38,0,0,1.0,20
4,6,0,0,19.66,0,0,0,20
5,5,0,0,10.36,0,0,0,20
6,5,0,1,10.62,1,0,0,20
7,5,0,2,14.37,2,0,0,20
8,1,0,0,8.56,3,0,0,20
9,5,0,3,22.63,4,0,0,20
10,6,0,1,21.57,5,0,0,20
11,2,0,0,11.74,6,0,0,20
12,2,0,1,14.7,7,0,0,20
13,2,0,2,17.88,8,0,0,20
14,1,0,1,13.58,9,0,0,20
15,2,0,3,18.53,10,0,0,20
16,4,0,3,17.04,11,0,1.0,20
17,3,0,0,6.87,12,0,0,20
18,6,0,2,23.44,13,0,0,20
19,1,0,2,15.39,14,0,0,20
20,3,0,1,10.9,15,0,0,20
