idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,13.77,0,0,1.0,20
2,1,0,0,16.49,0,0,0,20
3,3,0,0,16.29,0,0,0,20
4,5,0,1,7.43,0,0,1.0,20
5,4,0,0,11.69,0,0,0,20
6,4,0,1,15.79,1,0,0,20
7,1,0,1,16.95,2,0,0,20
8,5,0,2,23.16,3,0,1.0,20
9,1,0,2,17.91,4,0,0,20
10,3,0,1,19.76,5,0,0,20
11,3,0,2,21.81,6,0,0,20
12,4,0,2,16.24,7,0,0,20
13,1,0,3,18.64,8,0,0,20
14,5,0,3,17.85,9,0,1.0,20
15,4,0,3,16.63,10,0,0,20
16,4,0,4,18.91,11,0,0,20
17,6,0,0,15.67,12,0,0,20
18,2,0,0,5.68,13,0,0,20
19,6,0,1,16.38,14,0,0,20
20,2,0,1,10.03,15,0,0,20
