idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,19.54,0,0,1.0,20
2,5,0,0,13.62,0,0,0,20
3,3,0,0,10.13,0,0,0,20
4,4,0,0,19.2,0,0,0,20
5,2,0,1,5.92,0,0,1.0,20
6,6,0,0,6.32,1,0,0,20
7,2,0,2,22.46,2,0,1.0,20
8,6,0,1,12.34,3,0,0,20
9,3,0,1,10.92,4,0,0,20
10,4,0,1,21.49,5,0,0,20
11,5,0,1,17.19,6,0,0,20
12,3,0,2,18.14,7,0,0,20
13,5,0,2,21.31,8,0,0,20
14,1,0,0,8.64,9,0,0,20
15,3,0,3,19.67,10,0,0,20
16,6,0,2,13.03,11,0,0,20
17,6,0,3,14.22,12,0,0,20
18,6,0,4,19.34,13,0,0,20
19,2,0,3,5.91,14,0,1.0,20
20,1,0,1,19.32,15,0,0,20
