idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,11.04,0,0,0,20
2,4,0,0,17.17,0,0,0,20
3,6,0,0,15.83,0,0,0,20
4,5,0,1,14.16,0,0,0,20
5,1,0,0,19.43,0,0,0,20
6,4,0,1,22.71,1,0,0,20
7,5,0,2,19.05,2,0,0,20
8,5,0,3,20.35,3,0,0,20
9,6,0,1,16.39,4,0,0,20
10,2,0,0,11.13,5,0,0,20
11,1,0,1,19.85,6,0,0,20
12,3,0,0,8.9,7,0,0,20
13,4,0,2,23.0,8,0,0,20
14,2,0,1,16.12,9,0,0,20
15,6,0,2,17.69,10,0,0,20
16,2,0,2,16.85,11,0,0,20
17,3,0,1,10.15,12,0,1.0,20
18,3,0,2,9.97,13,0,1.0,20
19,1,0,2,20.97,14,0,0,20
20,3,0,3,12.15,15,0,1.0,20
