idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,11.26,0,0,0,20
2,2,0,0,18.71,0,0,0,20
3,5,0,0,19.61,0,0,0,20
4,1,0,0,21.88,0,0,1.0,20
5,5,0,1,20.49,0,0,0,20
6,6,0,1,11.56,1,0,0,20
7,1,0,1,14.25,2,0,1.0,20
8,6,0,2,13.39,3,0,0,20
9,4,0,0,8.7,4,0,0,20
10,2,0,1,19.08,5,0,0,20
11,2,0,2,19.52,6,0,0,20
12,3,0,0,8.43,7,0,0,20
13,6,0,3,13.67,8,0,0,20
14,3,0,1,11.81,9,0,0,20
15,3,0,2,18.11,10,0,0,20
16,1,0,2,5.71,11,0,1.0,20
17,6,0,4,18.57,12,0,0,20
18,4,0,1,11.42,13,0,0,20
19,5,0,2,22.28,14,0,0,20
20,2,0,3,19.71,15,0,0,20
