idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,9.93,0,0,0,20
2,1,0,0,23.95,0,0,1.0,20
3,1,0,1,12.98,0,0,1.0,20
4,3,0,0,5.82,0,0,0,20
5,5,0,0,13.64,0,0,0,20
6,2,0,1,13.49,1,0,0,20
7,5,0,1,17.29,2,0,0,20
8,5,0,2,18.71,3,0,0,20
9,2,0,2,18.24,4,0,0,20
10,4,0,0,9.69,5,0,0,20
11,3,0,1,7.64,6,0,0,20
12,4,0,1,22.81,7,0,0,20
13,4,0,2,23.96,8,0,0,20
14,6,0,0,6.36,9,0,0,20
15,5,0,3,20.81,10,0,0,20
16,5,0,4,22.88,11,0,0,20
17,2,0,3,18.87,12,0,0,20
18,3,0,2,18.39,13,0,0,20
19,6,0,1,8.26,14,0,0,20
20,6,0,2,11.48,15,0,0,20
