idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,5.5,0,0,0,20
2,5,0,0,22.65,0,0,0,20
3,1,0,0,18.68,0,0,0,20
4,4,0,0,22.13,0,0,1.0,20
5,6,0,0,17.39,0,0,0,20
6,1,0,1,19.79,1,0,0,20
7,2,0,1,6.82,2,0,0,20
8,4,0,1,13.96,3,0,1.0,20
9,4,0,2,16.91,4,0,1.0,20
10,5,0,1,22.77,5,0,0,20
11,2,0,2,6.83,6,0,0,20
12,4,0,3,15.16,7,0,1.0,20
13,5,0,2,23.39,8,0,0,20
14,2,0,3,10.14,9,0,0,20
15,1,0,2,21.86,10,0,0,20
16,3,0,0,5.88,11,0,0,20
17,6,0,1,18.09,12,0,0,20
18,3,0,1,7.79,13,0,0,20
19,3,0,2,15.82,14,0,0,20
20,2,0,4,17.1,15,0,0,20
