idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,14.13,2,214.13,0,0,20
2,5,0,0,6.67,1,106.67,0,0,20
3,4,0,0,15.14,0,15.14,0,0,20
4,1,0,0,6.03,0,6.03,0,0,20
5,6,0,0,22.16,2,222.16,0,0,20
6,1,0,1,10.56,0,10.56,0,0,20
7,4,0,1,23.28,0,23.28,0,1.0,20
8,2,0,1,14.94,2,214.94,1,0,20
9,4,0,2,21.26,3,321.26,2,1.0,20
10,5,0,1,22.84,3,322.84,3,0,20
11,3,0,0,21.08,0,21.08,4,0,20
12,3,0,1,20.39,1,120.39,5,1.0,20
13,1,0,2,23.19,0,23.19,6,1.0,20
14,3,0,2,8.42,1,108.42,7,1.0,20
15,1,0,3,18.6,0,18.6,8,1.0,20
