idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,19.51,0,19.51,0,1.0,20
2,6,0,1,9.63,0,9.63,0,1.0,20
3,4,0,0,20.44,0,20.44,0,1.0,20
4,3,0,0,11.89,0,11.89,1,1.0,20
5,3,0,1,10.99,0,10.99,2,1.0,20
6,3,0,2,14.65,0,14.65,3,1.0,20
7,2,0,0,9.4,0,9.4,4,1.0,20
8,2,0,1,9.23,0,9.23,5,1.0,20
9,3,0,3,18.29,0,18.29,6,1.0,20
10,2,0,2,9.11,0,9.11,7,1.0,20
11,1,0,0,9.21,0,9.21,8,1.0,20
12,2,0,3,13.78,0,13.78,9,1.0,20
13,4,0,1,18.93,0,18.93,10,1.0,20
14,1,0,1,5.76,0,5.76,11,1.0,20
15,1,0,2,6.29,0,6.29,12,1.0,20
