idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,6.87,0,6.87,0,1.0,20
2,6,0,0,23.89,0,23.89,0,1.0,20
3,6,0,1,15.05,0,15.05,0,1.0,20
4,3,0,0,6.47,0,6.47,1,0,20
5,2,0,1,5.23,0,5.23,2,1.0,20
6,3,0,1,16.03,0,16.03,3,1.0,20
7,1,0,0,6.99,0,6.99,4,1.0,20
8,3,0,2,14.83,0,14.83,5,1.0,20
9,4,0,0,9.02,0,9.02,6,0,20
10,3,0,3,15.72,0,15.72,7,1.0,20
11,2,0,2,11.56,0,11.56,8,1.0,20
12,1,0,1,6.53,0,6.53,9,1.0,20
13,4,0,1,15.51,0,15.51,10,0,20
14,1,0,2,11.83,0,11.83,11,1.0,20
15,2,0,3,11.83,0,11.83,12,1.0,20
