idx,seq,group,emerg,weight,size(ft)
11,1,0,0,7.28,20
12,2,0,0,14.34,20
13,3,0,0,6.91,20
14,4,0,0,6.81,20
15,5,0,0,14.99,20
16,6,0,0,8.78,20
17,7,0,0,11.62,20
18,8,0,0,5.51,20
19,9,0,0,18.82,20
20,10,0,0,14.41,20
21,11,0,0,17.06,20
22,12,0,0,8.31,20
23,13,0,0,16.41,20
24,14,0,0,14.97,20
25,15,0,0,18.38,20
26,16,0,0,14.92,20
27,17,0,0,18.03,20
28,18,0,0,14.65,20
29,19,0,0,20.81,20
30,20,0,0,23.44,20
31,21,0,0,11.08,20
32,22,0,0,20.26,20
33,23,0,0,12.73,20
34,24,0,0,5.85,20
35,25,0,0,10.26,20
36,26,0,0,22.36,20
37,27,0,0,11.98,20
38,28,0,0,6.96,20
39,29,0,0,7.48,20
40,30,0,0,18.21,20
41,31,0,0,16.28,20
42,32,0,0,7.9,20
43,33,0,0,12.65,20
44,34,0,0,17.2,20
45,35,0,0,13.78,20
46,36,0,0,9.02,20
47,37,0,0,7.73,20
48,38,0,0,13.96,20
49,39,0,0,12.75,20
50,40,0,0,23.14,20
