idx,seq,group,emerg,weight,size(ft)
11,1,0,0,13.92,20
12,2,0,0,17.97,20
13,3,0,0,11.99,20
14,4,0,0,14.5,20
15,5,0,0,9.22,20
16,6,0,0,14.14,20
17,7,0,0,18.57,20
18,8,0,0,23.25,20
19,9,0,0,17.38,20
20,10,0,0,14.32,20
21,11,0,0,16.92,20
22,12,0,0,17.57,20
23,13,0,0,11.4,20
24,14,0,0,18.39,20
25,15,0,0,14.33,20
26,16,0,0,12.74,20
27,17,0,0,17.87,20
28,18,0,0,7.07,20
29,19,0,0,10.87,20
30,20,0,0,6.16,20
31,21,0,0,10.07,20
32,22,0,0,5.51,20
33,23,0,0,10.25,20
34,24,0,0,6.08,20
35,25,0,0,13.84,20
36,26,0,0,20.85,20
37,27,0,0,23.76,20
38,28,0,0,15.85,20
39,29,0,0,17.12,20
40,30,0,0,22.24,20
41,31,0,0,15.54,20
42,32,0,0,6.9,20
43,33,0,0,22.52,20
44,34,0,0,22.58,20
45,35,0,0,10.01,20
46,36,0,0,10.55,20
47,37,0,0,10.15,20
48,38,0,0,12.29,20
49,39,0,0,13.67,20
50,40,0,0,11.76,20
