idx,seq,group,emerg,weight,size(ft)
11,1,0,0,21.45,20
12,2,0,0,21.47,20
13,3,0,0,8.6,20
14,4,0,0,8.49,20
15,5,0,0,13.99,20
16,6,0,0,5.19,20
17,7,0,0,19.51,20
18,8,0,0,7.44,20
19,9,0,0,5.52,20
20,10,0,0,15.69,20
21,11,0,0,9.68,20
22,12,0,0,18.41,20
23,13,0,0,8.96,20
24,14,0,0,11.09,20
25,15,0,0,12.8,20
26,16,0,0,5.91,20
27,17,0,0,20.0,20
28,18,0,0,7.59,20
29,19,0,0,13.23,20
30,20,0,0,21.51,20
31,21,0,0,11.35,20
32,22,0,0,6.48,20
33,23,0,0,20.26,20
34,24,0,0,20.62,20
35,25,0,0,8.84,20
36,26,0,0,20.39,20
37,27,0,0,14.08,20
38,28,0,0,13.4,20
39,29,0,0,20.35,20
40,30,0,0,10.76,20
41,31,0,0,8.95,20
42,32,0,0,6.69,20
43,33,0,0,23.69,20
44,34,0,0,8.96,20
45,35,0,0,19.72,20
46,36,0,0,16.69,20
47,37,0,0,5.25,20
48,38,0,0,17.63,20
49,39,0,0,15.52,20
50,40,0,0,16.45,20
