idx,seq,group,emerg,weight,size(ft)
11,1,0,0,13.96,20
12,2,0,0,23.76,20
13,3,0,0,16.88,20
14,4,0,0,10.58,20
15,5,0,0,6.68,20
16,6,0,0,21.9,20
17,7,0,0,22.34,20
18,8,0,0,7.98,20
19,9,0,0,7.98,20
20,10,0,0,11.7,20
21,11,0,0,17.22,20
22,12,0,0,10.75,20
23,13,0,0,8.2,20
24,14,0,0,8.03,20
25,15,0,0,15.0,20
26,16,0,0,18.33,20
27,17,0,0,21.34,20
28,18,0,0,12.83,20
29,19,0,0,12.1,20
30,20,0,0,9.49,20
31,21,0,0,17.05,20
32,22,0,0,19.69,20
33,23,0,0,20.35,20
34,24,0,0,12.88,20
35,25,0,0,16.26,20
36,26,0,0,20.15,20
37,27,0,0,13.13,20
38,28,0,0,14.09,20
39,29,0,0,11.8,20
40,30,0,0,14.02,20
41,31,0,0,23.56,20
42,32,0,0,6.21,20
43,33,0,0,17.8,20
44,34,0,0,20.13,20
45,35,0,0,13.49,20
46,36,0,0,14.29,20
47,37,0,0,14.05,20
48,38,0,0,12.04,20
49,39,0,0,5.08,20
50,40,0,0,13.13,20
