idx,seq,group,emerg,weight,size(ft)
11,1,0,0,20.69,20
12,2,0,0,6.69,20
13,3,0,0,20.8,20
14,4,0,0,5.84,20
15,5,0,0,12.87,20
16,6,0,0,9.77,20
17,7,0,0,23.75,20
18,8,0,0,11.78,20
19,9,0,0,14.51,20
20,10,0,0,9.19,20
21,11,0,0,12.59,20
22,12,0,0,9.61,20
23,13,0,0,9.21,20
24,14,0,0,19.54,20
25,15,0,0,9.18,20
26,16,0,0,21.21,20
27,17,0,0,21.29,20
28,18,0,0,18.09,20
29,19,0,0,5.82,20
30,20,0,0,21.74,20
31,21,0,0,5.98,20
32,22,0,0,6.46,20
33,23,0,0,5.34,20
34,24,0,0,12.37,20
35,25,0,0,7.22,20
36,26,0,0,7.26,20
37,27,0,0,11.24,20
38,28,0,0,20.18,20
39,29,0,0,19.28,20
40,30,0,0,10.87,20
41,31,0,0,22.45,20
42,32,0,0,7.79,20
43,33,0,0,17.08,20
44,34,0,0,13.09,20
45,35,0,0,13.42,20
46,36,0,0,11.01,20
47,37,0,0,15.93,20
48,38,0,0,12.99,20
49,39,0,0,11.36,20
50,40,0,0,13.83,20
