idx,seq,group,emerg,weight,size(ft)
11,1,0,0,22.32,20
12,2,0,0,16.72,20
13,3,0,0,13.35,20
14,4,0,0,12.67,20
15,5,0,0,12.49,20
16,6,0,0,21.08,20
17,7,0,0,16.95,20
18,8,0,0,22.91,20
19,9,0,0,6.96,20
20,10,0,0,13.24,20
21,11,0,0,15.69,20
22,12,0,0,16.83,20
23,13,0,0,16.96,20
24,14,0,0,21.72,20
25,15,0,0,12.47,20
26,16,0,0,20.44,20
27,17,0,0,23.48,20
28,18,0,0,11.11,20
29,19,0,0,9.35,20
30,20,0,0,16.9,20
31,21,0,0,23.17,20
32,22,0,0,23.8,20
33,23,0,0,10.42,20
34,24,0,0,20.33,20
35,25,0,0,6.9,20
36,26,0,0,12.98,20
37,27,0,0,20.31,20
38,28,0,0,8.54,20
39,29,0,0,12.65,20
40,30,0,0,5.71,20
41,31,0,0,12.87,20
42,32,0,0,16.71,20
43,33,0,0,16.44,20
44,34,0,0,21.0,20
45,35,0,0,13.97,20
46,36,0,0,22.01,20
47,37,0,0,15.56,20
48,38,0,0,14.05,20
49,39,0,0,16.8,20
50,40,0,0,17.78,20
