idx,seq,group,emerg,weight,size(ft)
11,1,0,0,20.73,20
12,2,0,0,18.94,20
13,3,0,0,23.13,20
14,4,0,0,20.02,20
15,5,0,0,8.12,20
16,6,0,0,12.84,20
17,7,0,0,18.81,20
18,8,0,0,13.85,20
19,9,0,0,11.71,20
20,10,0,0,13.53,20
21,11,0,0,13.97,20
22,12,0,0,20.03,20
23,13,0,0,21.2,20
24,14,0,0,15.33,20
25,15,0,0,23.06,20
26,16,0,0,11.69,20
27,17,0,0,11.01,20
28,18,0,0,21.16,20
29,19,0,0,12.59,20
30,20,0,0,9.95,20
31,21,0,0,8.91,20
32,22,0,0,23.92,20
33,23,0,0,11.02,20
34,24,0,0,8.3,20
35,25,0,0,9.59,20
36,26,0,0,23.7,20
37,27,0,0,18.91,20
38,28,0,0,19.19,20
39,29,0,0,6.14,20
40,30,0,0,5.19,20
41,31,0,0,23.23,20
42,32,0,0,8.64,20
43,33,0,0,21.29,20
44,34,0,0,19.94,20
45,35,0,0,8.15,20
46,36,0,0,15.48,20
47,37,0,0,11.93,20
48,38,0,0,13.75,20
49,39,0,0,13.41,20
50,40,0,0,7.26,20
