idx,seq,group,emerg,weight,size(ft)
11,1,0,0,15.99,20
12,2,0,0,8.27,20
13,3,0,0,22.76,20
14,4,0,0,13.72,20
15,5,0,0,23.48,20
16,6,0,0,14.38,20
17,7,0,0,13.19,20
18,8,0,0,17.83,20
19,9,0,0,12.13,20
20,10,0,0,5.1,20
21,11,0,0,5.19,20
22,12,0,0,21.8,20
23,13,0,0,9.8,20
24,14,0,0,22.15,20
25,15,0,0,12.13,20
26,16,0,0,21.86,20
27,17,0,0,11.61,20
28,18,0,0,22.19,20
29,19,0,0,8.87,20
30,20,0,0,7.9,20
31,21,0,0,15.1,20
32,22,0,0,7.58,20
33,23,0,0,12.76,20
34,24,0,0,14.86,20
35,25,0,0,12.18,20
36,26,0,0,21.2,20
37,27,0,0,16.96,20
38,28,0,0,21.92,20
39,29,0,0,22.32,20
40,30,0,0,20.06,20
41,31,0,0,10.43,20
42,32,0,0,12.29,20
43,33,0,0,7.13,20
44,34,0,0,5.77,20
45,35,0,0,13.67,20
46,36,0,0,20.25,20
47,37,0,0,16.88,20
48,38,0,0,17.13,20
49,39,0,0,21.9,20
50,40,0,0,5.56,20
