idx,seq,group,emerg,weight,size(ft)
11,1,0,0,9.59,20
12,2,0,0,8.81,20
13,3,0,0,17.19,20
14,4,0,0,14.94,20
15,5,0,0,10.15,20
16,6,0,0,13.08,20
17,7,0,0,6.56,20
18,8,0,0,7.68,20
19,9,0,0,22.62,20
20,10,0,0,12.26,20
21,11,0,0,8.78,20
22,12,0,0,6.27,20
23,13,0,0,23.86,20
24,14,0,0,21.28,20
25,15,0,0,21.96,20
26,16,0,0,8.86,20
27,17,0,0,20.2,20
28,18,0,0,19.19,20
29,19,0,0,20.68,20
30,20,0,0,20.59,20
31,21,0,0,20.84,20
32,22,0,0,20.32,20
33,23,0,0,23.58,20
34,24,0,0,17.37,20
35,25,0,0,15.77,20
36,26,0,0,10.13,20
37,27,0,0,17.42,20
38,28,0,0,12.97,20
39,29,0,0,7.15,20
40,30,0,0,9.03,20
41,31,0,0,19.88,20
42,32,0,0,9.6,20
43,33,0,0,21.14,20
44,34,0,0,13.45,20
45,35,0,0,16.37,20
46,36,0,0,14.78,20
47,37,0,0,18.94,20
48,38,0,0,24.0,20
49,39,0,0,5.6,20
50,40,0,0,8.14,20
