idx,seq,group,emerg,weight,size(ft)
11,1,0,0,21.35,20
12,2,0,0,8.47,20
13,3,0,0,13.64,20
14,4,0,0,11.7,20
15,5,0,0,10.58,20
16,6,0,0,8.62,20
17,7,0,0,7.2,20
18,8,0,0,5.09,20
19,9,0,0,19.32,20
20,10,0,0,23.44,20
21,11,0,0,12.66,20
22,12,0,0,21.22,20
23,13,0,0,20.8,20
24,14,0,0,6.71,20
25,15,0,0,7.25,20
26,16,0,0,12.22,20
27,17,0,0,20.36,20
28,18,0,0,17.12,20
29,19,0,0,11.89,20
30,20,0,0,23.34,20
31,21,0,0,10.64,20
32,22,0,0,22.8,20
33,23,0,0,17.06,20
34,24,0,0,17.75,20
35,25,0,0,8.63,20
36,26,0,0,5.47,20
37,27,0,0,20.28,20
38,28,0,0,20.87,20
39,29,0,0,23.38,20
40,30,0,0,23.06,20
41,31,0,0,10.58,20
42,32,0,0,8.95,20
43,33,0,0,15.92,20
44,34,0,0,9.16,20
45,35,0,0,12.39,20
46,36,0,0,7.43,20
47,37,0,0,18.32,20
48,38,0,0,7.14,20
49,39,0,0,8.48,20
50,40,0,0,21.9,20
