idx,seq,group,emerg,weight,size(ft)
11,1,0,0,16.08,20
12,2,0,0,18.39,20
13,3,0,0,16.37,20
14,4,0,0,14.12,20
15,5,0,0,13.73,20
16,6,0,0,12.82,20
17,7,0,0,6.36,20
18,8,0,0,9.14,20
19,9,0,0,14.16,20
20,10,0,0,15.4,20
21,11,0,0,20.87,20
22,12,0,0,11.05,20
23,13,0,0,21.93,20
24,14,0,0,7.8,20
25,15,0,0,22.41,20
26,16,0,0,21.11,20
27,17,0,0,16.97,20
28,18,0,0,22.63,20
29,19,0,0,22.21,20
30,20,0,0,13.15,20
31,21,0,0,12.36,20
32,22,0,0,6.45,20
33,23,0,0,22.49,20
34,24,0,0,10.11,20
35,25,0,0,5.08,20
36,26,0,0,8.3,20
37,27,0,0,14.85,20
38,28,0,0,6.75,20
39,29,0,0,23.02,20
40,30,0,0,19.9,20
41,31,0,0,9.52,20
42,32,0,0,9.93,20
43,33,0,0,17.48,20
44,34,0,0,11.45,20
45,35,0,0,16.44,20
46,36,0,0,23.06,20
47,37,0,0,11.66,20
48,38,0,0,16.7,20
49,39,0,0,12.79,20
50,40,0,0,7.77,20
