idx,seq,group,emerg,weight,size(ft)
11,1,0,0,17.82,20
12,2,0,0,9.25,20
13,3,0,0,18.32,20
14,4,0,0,13.76,20
15,5,0,0,20.76,20
16,6,0,0,13.14,20
17,7,0,0,8.94,20
18,8,0,0,7.93,20
19,9,0,0,22.8,20
20,10,0,0,7.9,20
21,11,0,0,11.46,20
22,12,0,0,7.79,20
23,13,0,0,19.23,20
24,14,0,0,15.46,20
25,15,0,0,11.15,20
26,16,0,0,18.03,20
27,17,0,0,23.17,20
28,18,0,0,8.15,20
29,19,0,0,9.38,20
30,20,0,0,21.13,20
31,21,0,0,19.36,20
32,22,0,0,18.74,20
33,23,0,0,19.86,20
34,24,0,0,7.01,20
35,25,0,0,9.23,20
36,26,0,0,9.75,20
37,27,0,0,12.25,20
38,28,0,0,14.39,20
39,29,0,0,5.12,20
40,30,0,0,7.09,20
41,31,0,0,16.59,20
42,32,0,0,17.66,20
43,33,0,0,6.8,20
44,34,0,0,5.96,20
45,35,0,0,22.1,20
46,36,0,0,7.93,20
47,37,0,0,21.86,20
48,38,0,0,19.32,20
49,39,0,0,23.63,20
50,40,0,0,7.36,20
