idx,seq,group,emerg,weight,size(ft)
11,1,0,0,20.99,20
12,2,0,0,8.87,20
13,3,0,0,22.72,20
14,4,0,0,8.88,20
15,5,0,0,8.1,20
16,6,0,0,9.67,20
17,7,0,0,23.93,20
18,8,0,0,22.57,20
19,9,0,0,22.77,20
20,10,0,0,21.25,20
21,11,0,0,8.23,20
22,12,0,0,5.01,20
23,13,0,0,13.17,20
24,14,0,0,9.88,20
25,15,0,0,16.9,20
26,16,0,0,20.42,20
27,17,0,0,10.8,20
28,18,0,0,15.52,20
29,19,0,0,9.76,20
30,20,0,0,10.79,20
31,21,0,0,7.57,20
32,22,0,0,11.13,20
33,23,0,0,8.92,20
34,24,0,0,21.82,20
35,25,0,0,19.82,20
36,26,0,0,14.14,20
37,27,0,0,16.29,20
38,28,0,0,16.79,20
39,29,0,0,12.38,20
40,30,0,0,20.6,20
41,31,0,0,8.2,20
42,32,0,0,12.11,20
43,33,0,0,13.39,20
44,34,0,0,16.44,20
45,35,0,0,17.18,20
46,36,0,0,20.74,20
47,37,0,0,15.88,20
48,38,0,0,22.34,20
49,39,0,0,13.78,20
50,40,0,0,19.4,20
