idx,seq,group,emerg,weight,size(ft)
11,1,0,0,17.67,20
12,2,0,0,16.86,20
13,3,0,0,8.11,20
14,4,0,0,15.59,20
15,5,0,0,9.94,20
16,6,0,0,19.41,20
17,7,0,0,10.7,20
18,8,0,0,20.77,20
19,9,0,0,6.26,20
20,10,0,0,21.32,20
21,11,0,0,21.37,20
22,12,0,0,9.66,20
23,13,0,0,6.16,20
24,14,0,0,23.15,20
25,15,0,0,15.13,20
26,16,0,0,12.81,20
27,17,0,0,21.64,20
28,18,0,0,23.12,20
29,19,0,0,22.83,20
30,20,0,0,14.52,20
31,21,0,0,10.89,20
32,22,0,0,18.95,20
33,23,0,0,15.7,20
34,24,0,0,5.1,20
35,25,0,0,19.93,20
36,26,0,0,23.05,20
37,27,0,0,9.02,20
38,28,0,0,22.17,20
39,29,0,0,17.01,20
40,30,0,0,10.07,20
41,31,0,0,13.27,20
42,32,0,0,20.51,20
43,33,0,0,16.25,20
44,34,0,0,14.28,20
45,35,0,0,20.63,20
46,36,0,0,18.45,20
47,37,0,0,17.56,20
48,38,0,0,10.4,20
49,39,0,0,18.91,20
50,40,0,0,18.29,20
