idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,20.81,0,20.81,1,0,20
2,4,0,0,20.77,3,320.77,2,1.0,20
3,2,0,1,22.36,1,122.36,3,0,20
4,2,0,2,18.36,2,218.36,4,1.0,20
5,2,0,3,11.71,2,211.71,5,1.0,20
6,1,0,0,8.16,0,8.16,6,1.0,20
7,1,0,1,20.4,1,120.4,7,1.0,20
8,3,0,0,19.35,0,19.35,8,0,20
9,1,0,2,6.01,1,106.01,9,1.0,20
10,1,0,3,7.99,1,107.99,10,1.0,20
11,2,0,4,22.15,2,222.15,11,1.0,20
12,4,0,1,5.25,3,305.25,12,1.0,20
13,3,0,1,6.22,2,206.22,13,1.0,20
14,4,0,2,21.67,3,321.67,14,1.0,20
15,6,0,0,23.67,3,323.67,15,0,20
16,3,0,2,18.37,2,218.37,16,1.0,20
17,3,0,3,8.08,2,208.08,17,1.0,20
18,5,0,0,10.83,3,310.83,18,0,20
19,5,0,1,22.15,3,322.15,19,1.0,20
20,5,0,2,13.06,3,313.06,20,1.0,20
