idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,13.46,0,13.46,1,1.0,20
2,3,0,0,21.52,2,221.52,2,1.0,20
3,1,0,1,19.28,0,19.28,3,1.0,20
4,6,0,0,17.96,3,317.96,4,0,20
5,1,0,2,7.41,1,107.41,5,1.0,20
6,3,0,1,18.07,2,218.07,6,1.0,20
7,4,0,0,7.82,3,307.82,7,1.0,20
8,4,0,1,11.88,3,311.88,8,1.0000000000000213,20
9,5,0,0,6.17,0,6.17,9,1.0,20
10,3,0,2,8.66,2,208.66,10,1.0,20
11,2,0,0,14.97,0,14.97,11,1.0,20
12,4,0,2,10.84,3,310.84,12,1.000000000000001,20
13,1,0,3,12.31,1,112.31,13,1.0,20
14,5,0,1,10.48,3,310.48,14,1.0,20
15,5,0,2,8.86,3,308.86,15,1.0,20
16,4,0,3,15.22,3,315.22,16,1.0,20
17,3,0,3,18.46,2,218.46,17,1.0,20
18,3,0,4,13.13,2,213.13,18,1.0,20
19,2,0,1,9.28,0,9.28,19,1.0,20
20,2,0,2,10.83,0,10.83,20,1.0,20
