idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,23.87,3,323.87,1,0,20
2,5,0,0,8.14,1,108.14,2,0,20
3,4,0,0,18.11,2,218.11,3,1.0,20
4,4,0,1,19.22,3,319.22,4,1.0,20
5,3,0,0,8.71,2,208.71,5,1.0,20
6,3,0,1,18.52,1,118.52,6,1.0,20
7,5,0,1,21.5,1,121.5,7,0,20
8,5,0,2,14.07,2,214.07,8,0,20
9,4,0,2,11.53,3,311.53,9,1.0,20
10,4,0,3,23.25,3,323.25,10,1.0,20
11,2,0,0,6.86,1,106.86,11,1.0,20
12,3,0,2,12.03,1,112.03,12,1.0,20
13,2,0,1,17.72,1,117.72,13,1.0,20
14,2,0,2,19.8,1,119.8,14,1.0,20
15,2,0,3,7.25,2,207.25,15,1.0,20
16,3,0,3,10.37,2,210.37,16,1.0,20
17,2,0,4,8.0,2,208.0,17,1.0,20
18,1,0,0,22.46,0,22.46,18,0,20
19,1,0,1,18.53,1,118.53,19,0,20
20,1,0,2,18.96,1,118.96000000000001,20,0,20
