idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,17.25,1,117.25,1,0,20
2,4,0,1,6.04,2,206.04,2,1.0,20
3,4,0,2,22.66,2,222.66,3,1.0,20
4,4,0,3,5.66,2,205.66,4,1.0,20
5,1,0,0,16.75,0,16.75,5,1.0,20
6,5,0,0,9.64,0,9.64,6,0,20
7,5,0,1,20.52,2,220.52,7,0,20
8,3,0,0,23.1,1,123.1,8,1.0,20
9,3,0,1,7.23,1,107.23,9,1.0,20
10,2,0,0,9.25,0,9.25,10,0,20
11,1,0,1,21.97,0,21.97,11,1.0,20
12,1,0,2,14.65,0,14.65,12,1.0,20
13,2,0,1,19.94,0,19.94,13,0,20
14,5,0,2,20.85,2,220.85,14,0,20
15,3,0,2,17.25,1,117.25,15,1.0,20
16,3,0,3,19.42,1,119.42,16,1.0,20
17,2,0,2,12.96,1,112.96000000000001,17,1.0,20
18,6,0,0,21.51,3,321.51,18,0,20
19,2,0,3,5.3,1,105.3,19,1.0,20
20,1,0,3,7.41,0,7.41,20,1.0,20
