idx,seq,group,emerg,weight,size(ft)
11,1,0,0,11.91,20
12,2,0,0,16.2,20
13,3,0,0,10.12,20
14,4,0,0,8.01,20
15,5,0,0,16.04,20
16,6,0,0,5.15,20
17,7,0,0,22.85,20
18,8,0,0,7.35,20
19,9,0,0,14.36,20
20,10,0,0,12.06,20
21,11,0,0,17.99,20
22,12,0,0,19.96,20
23,13,0,0,20.39,20
24,14,0,0,18.22,20
25,15,0,0,17.65,20
26,16,0,0,20.37,20
27,17,0,0,15.52,20
28,18,0,0,11.14,20
29,19,0,0,22.93,20
30,20,0,0,5.33,20
31,21,0,0,17.49,20
32,22,0,0,18.51,20
33,23,0,0,22.48,20
34,24,0,0,14.5,20
35,25,0,0,20.73,20
36,26,0,0,6.52,20
37,27,0,0,17.27,20
38,28,0,0,12.19,20
39,29,0,0,16.05,20
40,30,0,0,21.26,20
41,31,0,0,20.47,20
42,32,0,0,19.92,20
43,33,0,0,20.01,20
44,34,0,0,15.75,20
45,35,0,0,5.64,20
46,36,0,0,18.04,20
47,37,0,0,16.64,20
48,38,0,0,21.26,20
49,39,0,0,22.1,20
50,40,0,0,18.45,20
