idx,seq,group,emerg,weight,size(ft)
11,1,0,0,17.18,20
12,2,0,0,18.13,20
13,3,0,0,11.08,20
14,4,0,0,12.03,20
15,5,0,0,13.49,20
16,6,0,0,19.34,20
17,7,0,0,21.72,20
18,8,0,0,6.55,20
19,9,0,0,13.69,20
20,10,0,0,8.99,20
21,11,0,0,14.81,20
22,12,0,0,22.96,20
23,13,0,0,17.6,20
24,14,0,0,12.2,20
25,15,0,0,11.32,20
26,16,0,0,22.72,20
27,17,0,0,22.06,20
28,18,0,0,10.15,20
29,19,0,0,9.94,20
30,20,0,0,7.09,20
31,21,0,0,9.44,20
32,22,0,0,7.7,20
33,23,0,0,5.1,20
34,24,0,0,19.68,20
35,25,0,0,22.15,20
36,26,0,0,12.32,20
37,27,0,0,20.9,20
38,28,0,0,15.82,20
39,29,0,0,7.1,20
40,30,0,0,7.14,20
41,31,0,0,15.77,20
42,32,0,0,16.11,20
43,33,0,0,20.85,20
44,34,0,0,8.4,20
45,35,0,0,15.45,20
46,36,0,0,19.6,20
47,37,0,0,18.38,20
48,38,0,0,22.47,20
49,39,0,0,13.03,20
50,40,0,0,8.44,20
