idx,seq,group,emerg,weight,size(ft)
11,1,0,0,10.38,20
12,2,0,0,15.27,20
13,3,0,0,11.46,20
14,4,0,0,19.3,20
15,5,0,0,21.34,20
16,6,0,0,17.25,20
17,7,0,0,16.53,20
18,8,0,0,23.44,20
19,9,0,0,10.25,20
20,10,0,0,23.38,20
21,11,0,0,17.87,20
22,12,0,0,23.04,20
23,13,0,0,5.42,20
24,14,0,0,16.16,20
25,15,0,0,23.58,20
26,16,0,0,22.11,20
27,17,0,0,16.92,20
28,18,0,0,15.54,20
29,19,0,0,8.86,20
30,20,0,0,16.43,20
31,21,0,0,13.83,20
32,22,0,0,18.76,20
33,23,0,0,19.98,20
34,24,0,0,11.74,20
35,25,0,0,10.95,20
36,26,0,0,6.76,20
37,27,0,0,10.84,20
38,28,0,0,16.81,20
39,29,0,0,19.31,20
40,30,0,0,20.79,20
41,31,0,0,12.54,20
42,32,0,0,7.17,20
43,33,0,0,17.15,20
44,34,0,0,22.36,20
45,35,0,0,11.17,20
46,36,0,0,23.02,20
47,37,0,0,21.54,20
48,38,0,0,22.78,20
49,39,0,0,8.27,20
50,40,0,0,7.76,20
