idx,seq,group,emerg,weight,size(ft)
11,1,0,0,10.32,20
12,2,0,0,16.88,20
13,3,0,0,17.43,20
14,4,0,0,12.49,20
15,5,0,0,15.54,20
16,6,0,0,20.54,20
17,7,0,0,8.3,20
18,8,0,0,8.77,20
19,9,0,0,21.35,20
20,10,0,0,20.85,20
21,11,0,0,21.39,20
22,12,0,0,16.46,20
23,13,0,0,19.31,20
24,14,0,0,22.55,20
25,15,0,0,18.04,20
26,16,0,0,17.43,20
27,17,0,0,19.31,20
28,18,0,0,23.77,20
29,19,0,0,10.68,20
30,20,0,0,17.35,20
31,21,0,0,5.43,20
32,22,0,0,23.43,20
33,23,0,0,17.88,20
34,24,0,0,22.52,20
35,25,0,0,6.83,20
36,26,0,0,20.73,20
37,27,0,0,15.03,20
38,28,0,0,22.7,20
39,29,0,0,6.74,20
40,30,0,0,6.82,20
41,31,0,0,14.6,20
42,32,0,0,22.02,20
43,33,0,0,13.1,20
44,34,0,0,19.91,20
45,35,0,0,22.86,20
46,36,0,0,6.19,20
47,37,0,0,12.39,20
48,38,0,0,7.34,20
49,39,0,0,12.74,20
50,40,0,0,8.05,20
