idx,seq,group,emerg,weight,size(ft)
11,1,0,0,6.91,20
12,2,0,0,19.73,20
13,3,0,0,10.13,20
14,4,0,0,22.94,20
15,5,0,0,14.08,20
16,6,0,0,23.5,20
17,7,0,0,19.8,20
18,8,0,0,11.73,20
19,9,0,0,12.59,20
20,10,0,0,12.4,20
21,11,0,0,7.16,20
22,12,0,0,6.44,20
23,13,0,0,16.18,20
24,14,0,0,17.56,20
25,15,0,0,22.45,20
26,16,0,0,8.03,20
27,17,0,0,21.51,20
28,18,0,0,20.11,20
29,19,0,0,11.59,20
30,20,0,0,9.96,20
31,21,0,0,15.32,20
32,22,0,0,10.57,20
33,23,0,0,11.37,20
34,24,0,0,6.68,20
35,25,0,0,11.15,20
36,26,0,0,7.32,20
37,27,0,0,21.08,20
38,28,0,0,18.97,20
39,29,0,0,22.62,20
40,30,0,0,13.38,20
41,31,0,0,17.79,20
42,32,0,0,13.98,20
43,33,0,0,18.65,20
44,34,0,0,13.08,20
45,35,0,0,24.0,20
46,36,0,0,12.12,20
47,37,0,0,23.59,20
48,38,0,0,17.39,20
49,39,0,0,17.41,20
50,40,0,0,15.41,20
