idx,seq,group,emerg,weight,size(ft)
11,1,0,0,18.44,20
12,2,0,0,11.8,20
13,3,0,0,21.98,20
14,4,0,0,6.35,20
15,5,0,0,12.34,20
16,6,0,0,5.22,20
17,7,0,0,17.76,20
18,8,0,0,22.84,20
19,9,0,0,9.96,20
20,10,0,0,15.98,20
21,11,0,0,10.47,20
22,12,0,0,7.93,20
23,13,0,0,9.86,20
24,14,0,0,13.26,20
25,15,0,0,6.91,20
26,16,0,0,10.49,20
27,17,0,0,21.3,20
28,18,0,0,8.6,20
29,19,0,0,6.38,20
30,20,0,0,15.14,20
31,21,0,0,21.91,20
32,22,0,0,15.44,20
33,23,0,0,9.87,20
34,24,0,0,19.91,20
35,25,0,0,10.26,20
36,26,0,0,12.84,20
37,27,0,0,9.87,20
38,28,0,0,23.88,20
39,29,0,0,23.15,20
40,30,0,0,17.05,20
41,31,0,0,16.87,20
42,32,0,0,22.23,20
43,33,0,0,21.71,20
44,34,0,0,16.39,20
45,35,0,0,20.58,20
46,36,0,0,17.06,20
47,37,0,0,13.25,20
48,38,0,0,23.27,20
49,39,0,0,12.16,20
50,40,0,0,14.15,20
