idx,seq,group,emerg,weight,size(ft)
11,1,0,0,23.64,20
12,2,0,0,23.56,20
13,3,0,0,22.39,20
14,4,0,0,23.9,20
15,5,0,0,16.49,20
16,6,0,0,6.72,20
17,7,0,0,16.7,20
18,8,0,0,13.98,20
19,9,0,0,19.96,20
20,10,0,0,22.16,20
21,11,0,0,20.65,20
22,12,0,0,9.45,20
23,13,0,0,23.12,20
24,14,0,0,8.29,20
25,15,0,0,20.27,20
26,16,0,0,18.25,20
27,17,0,0,20.92,20
28,18,0,0,19.19,20
29,19,0,0,9.9,20
30,20,0,0,15.37,20
31,21,0,0,15.6,20
32,22,0,0,10.26,20
33,23,0,0,13.49,20
34,24,0,0,23.46,20
35,25,0,0,6.45,20
36,26,0,0,8.29,20
37,27,0,0,9.12,20
38,28,0,0,12.52,20
39,29,0,0,18.47,20
40,30,0,0,21.13,20
41,31,0,0,8.26,20
42,32,0,0,6.41,20
43,33,0,0,16.52,20
44,34,0,0,21.32,20
45,35,0,0,8.3,20
46,36,0,0,11.33,20
47,37,0,0,17.55,20
48,38,0,0,6.63,20
49,39,0,0,17.02,20
50,40,0,0,18.72,20
