idx,seq,group,emerg,weight,size(ft)
11,1,0,0,22.0,20
12,2,0,0,7.01,20
13,3,0,0,22.36,20
14,4,0,0,11.24,20
15,5,0,0,7.31,20
16,6,0,0,21.97,20
17,7,0,0,23.71,20
18,8,0,0,14.84,20
19,9,0,0,12.32,20
20,10,0,0,9.98,20
21,11,0,0,16.2,20
22,12,0,0,16.61,20
23,13,0,0,5.05,20
24,14,0,0,7.62,20
25,15,0,0,19.0,20
26,16,0,0,22.14,20
27,17,0,0,10.72,20
28,18,0,0,7.24,20
29,19,0,0,12.77,20
30,20,0,0,22.7,20
31,21,0,0,10.83,20
32,22,0,0,11.13,20
33,23,0,0,9.51,20
34,24,0,0,12.48,20
35,25,0,0,23.11,20
36,26,0,0,19.89,20
37,27,0,0,6.64,20
38,28,0,0,5.45,20
39,29,0,0,12.62,20
40,30,0,0,19.53,20
41,31,0,0,14.79,20
42,32,0,0,10.63,20
43,33,0,0,19.2,20
44,34,0,0,22.13,20
45,35,0,0,18.17,20
46,36,0,0,15.64,20
47,37,0,0,10.81,20
48,38,0,0,14.86,20
49,39,0,0,5.2,20
50,40,0,0,11.2,20
