idx,seq,group,emerg,weight,size(ft)
11,1,0,0,5.68,20
12,2,0,0,15.07,20
13,3,0,0,18.5,20
14,4,0,0,6.05,20
15,5,0,0,5.38,20
16,6,0,0,22.21,20
17,7,0,0,19.98,20
18,8,0,0,21.64,20
19,9,0,0,11.5,20
20,10,0,0,22.15,20
21,11,0,0,15.65,20
22,12,0,0,8.41,20
23,13,0,0,17.74,20
24,14,0,0,19.57,20
25,15,0,0,7.06,20
26,16,0,0,11.45,20
27,17,0,0,21.54,20
28,18,0,0,6.48,20
29,19,0,0,23.61,20
30,20,0,0,10.49,20
31,21,0,0,14.23,20
32,22,0,0,8.73,20
33,23,0,0,6.01,20
34,24,0,0,8.76,20
35,25,0,0,7.28,20
36,26,0,0,13.48,20
37,27,0,0,8.42,20
38,28,0,0,8.61,20
39,29,0,0,18.05,20
40,30,0,0,10.78,20
41,31,0,0,15.04,20
42,32,0,0,23.51,20
43,33,0,0,11.7,20
44,34,0,0,13.67,20
45,35,0,0,8.51,20
46,36,0,0,10.5,20
47,37,0,0,8.23,20
48,38,0,0,18.76,20
49,39,0,0,10.43,20
50,40,0,0,17.53,20
