idx,seq,group,emerg,weight,size(ft)
11,1,0,0,16.7,20
12,2,0,0,13.45,20
13,3,0,0,7.01,20
14,4,0,0,18.16,20
15,5,0,0,9.36,20
16,6,0,0,19.35,20
17,7,0,0,14.66,20
18,8,0,0,6.75,20
19,9,0,0,22.85,20
20,10,0,0,19.74,20
21,11,0,0,9.31,20
22,12,0,0,14.67,20
23,13,0,0,15.29,20
24,14,0,0,12.96,20
25,15,0,0,6.66,20
26,16,0,0,20.99,20
27,17,0,0,17.48,20
28,18,0,0,8.96,20
29,19,0,0,5.54,20
30,20,0,0,14.17,20
31,21,0,0,21.42,20
32,22,0,0,11.99,20
33,23,0,0,20.44,20
34,24,0,0,22.07,20
35,25,0,0,6.51,20
36,26,0,0,22.07,20
37,27,0,0,17.68,20
38,28,0,0,22.61,20
39,29,0,0,17.72,20
40,30,0,0,16.0,20
41,31,0,0,12.97,20
42,32,0,0,8.04,20
43,33,0,0,15.12,20
44,34,0,0,16.52,20
45,35,0,0,10.97,20
46,36,0,0,15.41,20
47,37,0,0,19.62,20
48,38,0,0,6.37,20
49,39,0,0,7.96,20
50,40,0,0,8.63,20
