idx,seq,group,emerg,weight,size(ft)
11,1,0,0,13.45,20
12,2,0,0,12.21,20
13,3,0,0,5.48,20
14,4,0,0,8.84,20
15,5,0,0,17.98,20
16,6,0,0,22.22,20
17,7,0,0,15.13,20
18,8,0,0,18.11,20
19,9,0,0,7.97,20
20,10,0,0,17.86,20
21,11,0,0,15.31,20
22,12,0,0,14.2,20
23,13,0,0,13.35,20
24,14,0,0,11.69,20
25,15,0,0,6.39,20
26,16,0,0,11.18,20
27,17,0,0,6.63,20
28,18,0,0,19.64,20
29,19,0,0,11.45,20
30,20,0,0,6.32,20
31,21,0,0,15.8,20
32,22,0,0,23.45,20
33,23,0,0,14.23,20
34,24,0,0,15.67,20
35,25,0,0,14.61,20
36,26,0,0,7.81,20
37,27,0,0,21.91,20
38,28,0,0,6.24,20
39,29,0,0,9.24,20
40,30,0,0,10.87,20
41,31,0,0,6.92,20
42,32,0,0,16.24,20
43,33,0,0,16.73,20
44,34,0,0,23.63,20
45,35,0,0,20.16,20
46,36,0,0,23.37,20
47,37,0,0,14.33,20
48,38,0,0,12.47,20
49,39,0,0,19.05,20
50,40,0,0,23.66,20
