idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,8.33,0,8.33,1,0,20
2,3,0,0,13.21,0,13.21,2,0,20
3,1,0,0,10.72,0,10.72,3,0,20
4,3,0,1,17.54,0,17.54,4,0,20
5,5,0,1,9.51,0,9.51,5,0,20
6,5,0,2,22.03,0,22.03,6,1.0,20
7,1,0,1,17.21,0,17.21,7,0,20
8,1,0,2,17.38,0,17.38,8,0,20
9,3,0,2,18.45,0,18.45,9,0,20
10,2,0,0,12.44,0,12.44,10,0,20
11,6,0,0,7.62,0,7.62,11,0,20
12,2,0,1,13.66,0,13.66,12,0,20
13,1,0,3,19.14,0,19.14,13,0,20
14,3,0,3,18.67,0,18.67,14,0,20
15,1,0,4,21.27,0,21.27,15,0,20
16,2,0,2,16.28,0,16.28,16,0,20
17,5,0,3,11.57,0,11.57,17,1.0,20
18,6,0,1,8.04,0,8.04,18,0,20
19,2,0,3,18.68,0,18.68,19,0,20
20,2,0,4,22.48,0,22.48,20,0,20
21,4,0,0,7.58,0,7.58,21,0,20
22,4,0,1,12.47,0,12.47,22,0,20
23,6,0,2,9.61,0,9.61,23,0,20
24,6,0,3,17.29,0,17.29,24,0,20
25,4,0,2,15.78,0,15.78,25,0,20
