idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,10.22,0,10.22,1,0,20
2,5,0,0,17.86,0,17.86,2,0,20
3,1,0,0,16.82,0,16.82,3,0,20
4,1,0,1,17.2,0,17.2,4,0,20
5,5,0,1,22.2,0,22.2,5,0,20
6,1,0,2,20.89,0,20.89,6,0,20
7,3,0,0,10.84,0,10.84,7,0,20
8,3,0,1,13.61,0,13.61,8,0,20
9,3,0,2,14.22,0,14.22,9,0,20
10,3,0,3,20.05,0,20.05,10,0,20
11,4,0,1,10.33,0,10.33,11,0,20
12,4,0,2,15.92,0,15.92,12,0,20
13,6,0,0,8.76,0,8.76,13,0,20
14,3,0,4,22.74,0,22.74,14,0,20
15,6,0,1,10.33,0,10.33,15,0,20
16,4,0,3,19.44,0,19.44,16,0,20
17,1,0,3,22.53,0,22.53,17,0,20
18,2,0,0,7.8,0,7.8,18,0,20
19,4,0,4,22.52,0,22.52,19,0,20
20,6,0,2,15.04,0,15.04,20,0,20
21,5,0,2,23.25,0,23.25,21,0,20
22,6,0,3,15.42,0,15.42,22,0,20
23,6,0,4,22.19,0,22.19,23,0,20
24,2,0,1,11.79,0,11.79,24,1.0,20
25,2,0,2,11.57,0,11.57,25,1.0,20
