idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,16.08,0,16.08,1,9.006737039296553e-06,20
2,6,0,0,8.4,0,8.4,2,0,20
3,6,0,1,18.61,0,18.61,3,0,20
4,3,0,0,6.77,0,6.77,4,0,20
5,2,0,1,21.38,0,21.38,5,9.006737039296553e-06,20
6,6,0,2,18.9,0,18.9,6,0,20
7,5,0,0,8.53,0,8.53,7,0,20
8,6,0,3,20.53,0,20.53,8,0,20
9,5,0,1,10.17,0,10.17,9,0,20
10,6,0,4,22.03,0,22.03,10,0,20
11,2,0,2,23.19,0,23.19,11,9.006737039296553e-06,20
12,3,0,1,7.25,0,7.25,12,0,20
13,3,0,2,9.67,0,9.67,13,0,20
14,4,0,0,7.19,0,7.19,14,0,20
15,5,0,2,18.01,0,18.01,15,0,20
16,5,0,3,22.78,0,22.78,16,0,20
17,1,0,0,5.22,0,5.22,17,4.5033685196482764e-06,20
18,4,0,1,7.57,0,7.57,18,0,20
19,3,0,3,13.47,0,13.47,19,0,20
20,3,0,4,22.12,0,22.12,20,0,20
21,1,0,1,6.53,0,6.53,21,4.5033685196482764e-06,20
22,4,0,2,7.48,0,7.48,22,0,20
23,4,0,3,10.15,0,10.15,23,0,20
24,1,0,2,6.97,0,6.97,24,4.5033685196482764e-06,20
25,1,0,3,11.23,0,11.23,25,0,20
