idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,20.36,0,20.36,1,0,20
2,6,0,0,19.04,0,19.04,2,1.0,20
3,4,0,0,13.35,0,13.35,3,0,20
4,6,0,1,23.58,0,23.58,4,1.0,20
5,3,0,0,10.44,0,10.44,5,0,20
6,5,0,0,5.47,0,5.47,6,0,20
7,5,0,1,7.08,0,7.08,7,0,20
8,4,0,1,14.26,0,14.26,8,0,20
9,4,0,2,14.44,0,14.44,9,0,20
10,4,0,3,23.24,0,23.24,10,0,20
11,1,0,0,6.42,0,6.42,11,0,20
12,5,0,2,9.11,0,9.11,12,0,20
13,6,0,2,8.58,0,8.58,13,1.0,20
14,5,0,3,15.8,0,15.8,14,0,20
15,5,0,4,22.21,0,22.21,15,0,20
16,2,0,1,20.5,0,20.5,16,0,20
17,6,0,3,8.53,0,8.53,17,1.0,20
18,2,0,2,20.91,0,20.91,18,0,20
19,1,0,1,8.15,0,8.15,19,0,20
20,3,0,1,12.05,0,12.05,20,0,20
21,2,0,3,21.75,0,21.75,21,0,20
22,3,0,2,14.23,0,14.23,22,0,20
23,1,0,2,10.27,0,10.27,23,0,20
24,3,0,3,21.02,0,21.02,24,0,20
25,1,0,3,19.25,0,19.25,25,0,20
