idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,12.69,2,212.69,0,1.0,20
2,2,0,0,10.79,0,10.79,0,0,20
3,2,0,1,22.56,1,122.56,0,1.0,20
4,2,0,2,5.65,1,105.65,0,1.0,20
5,3,0,0,18.8,2,218.8,0,0,20
6,4,0,0,19.11,2,219.11,0,0,20
7,2,0,3,14.92,3,314.92,0,1.0,20
8,5,0,0,12.51,0,12.51,1,1.0,20
9,4,0,1,19.65,2,219.65,2,0,20
10,3,0,1,19.71,3,319.71,3,0,20
11,6,0,1,7.27,2,207.27,4,1.0,20
12,5,0,1,20.73,0,20.73,5,1.0,20
13,6,0,2,12.8,1,112.8,6,1.0,20
14,6,0,3,15.03,3,315.03,7,1.0,20
15,1,0,0,8.39,0,8.39,8,0,20
16,5,0,2,13.43,0,13.43,9,1.0,20
17,1,0,1,13.04,0,13.04,10,0,20
18,2,0,4,17.32,2,217.32,11,1.0,20
19,1,0,2,17.59,0,17.59,12,0,20
20,5,0,3,5.57,0,5.57,13,1.0,20
21,4,0,2,11.79,3,311.79,14,0,20
22,3,0,2,22.19,3,322.19,15,0,20
23,4,0,3,23.59,3,323.59,16,0,20
24,5,0,4,6.78,0,6.78,17,1.0,20
25,1,0,3,14.71,2,214.71,18,0,20
