idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,7.16,0,7.16,0,0,20
2,6,0,0,21.45,0,21.45,0,1.0,20
3,5,0,0,10.23,0,10.23,0,1.0,20
4,4,0,0,6.61,0,6.61,0,0,20
5,1,0,0,10.84,0,10.84,0,1.0,20
6,3,0,1,21.34,0,21.34,1,0,20
7,3,0,2,21.41,0,21.41,2,1.0,20
8,2,0,0,6.36,0,6.36,3,1.0,20
9,2,0,1,17.15,0,17.15,4,1.0,20
10,2,0,2,16.07,0,16.07,5,1.0,20
11,2,0,3,21.38,0,21.38,6,1.0,20
12,5,0,1,23.18,0,23.18,7,1.0,20
13,1,0,1,6.27,0,6.27,8,1.0,20
14,1,0,2,21.28,0,21.28,9,1.0,20
15,1,0,3,14.28,0,14.28,10,1.0,20
